player_id,player_display_name,position,season,week,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_2pt_conversions,special_teams_tds,fumbles_lost_total,fg_made,fg_att,fg_missed,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,pat_made,pat_missed
00-0036368,Tanner Muse,LB,2024,5,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036378,Michael Danna,LB,2024,5,KC,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036386,Andrew Thomas,OT,2024,5,NYG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036388,Xavier McKinney,SAF,2024,5,GB,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036403,Casey Toohill,DE,2024,5,BUF,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036407,Jerry Jeudy,WR,2024,5,CLE,WAS,0,0,0,0,0,0,0,0,0,0,1,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036409,Jordyn Brooks,LB,2024,5,MIA,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036410,Tee Higgins,WR,2024,5,CIN,BAL,0,0,0,0,0,0,0,0,0,0,9,14,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036413,Darrell Taylor,DE,2024,5,CHI,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036414,Cam Akers,RB,2024,5,HOU,BUF,0,0,0,0,0,0,9,42,1,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036415,Van Jefferson,WR,2024,5,PIT,DAL,0,0,0,0,0,0,0,0,0,0,3,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036422,Adam Trautman,TE,2024,5,DEN,LV,0,0,0,0,0,0,0,0,0,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036425,DeeJay Dallas,RB,2024,5,ARI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036428,Justin Strnad,LB,2024,5,DEN,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036430,Khalil Davis,DT,2024,5,HOU,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036442,Joe Burrow,QB,2024,5,CIN,BAL,30,39,392,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036480,Dayo Odeyingbo,DE,2024,5,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036483,Will Fries,G,2024,5,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036500,Jamien Sherwood,LB,2024,5,NYJ,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036502,Jason Pinnock,SAF,2024,5,NYG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036504,Brandin Echols,CB,2024,5,NYJ,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036527,DJ Turner,WR,2024,5,LV,DEN,0,0,0,0,0,0,1,5,0,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036550,Rashod Bateman,WR,2024,5,BAL,CIN,0,0,0,0,0,0,0,0,0,0,4,8,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036552,Azeez Ojulari,LB,2024,5,NYG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036554,Nico Collins,WR,2024,5,HOU,BUF,0,0,0,0,0,0,0,0,0,0,2,2,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036555,Chuba Hubbard,RB,2024,5,CAR,CHI,0,0,0,0,0,0,13,97,1,0,4,4,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036563,Deommodore Lenoir,CB,2024,5,SF,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036564,Talanoa Hufanga,SAF,2024,5,SF,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036568,Roy Lopez,DT,2024,5,ARI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036587,Ar'Darius Washington,SAF,2024,5,BAL,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036589,Nick McCloud,CB,2024,5,NYG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036613,Jaylen Waddle,WR,2024,5,MIA,NE,0,0,0,0,0,0,0,0,0,0,4,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036614,Jamin Davis,LB,2024,5,WAS,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036616,Christian Darrisaw,OT,2024,5,MIN,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036621,Nick Bolton,LB,2024,5,KC,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036623,Creed Humphrey,C,2024,5,KC,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036625,Benjamin St-Juste,CB,2024,5,WAS,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036626,Dyami Brown,WR,2024,5,WAS,CLE,0,0,0,0,0,0,0,0,0,0,2,2,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036629,Camryn Bynum,SAF,2024,5,MIN,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036630,Tylan Wallace,WR,2024,5,BAL,CIN,0,0,0,0,0,0,0,0,0,0,2,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036635,Ihmir Smith-Marsette,WR,2024,5,NYG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036637,Noah Gray,TE,2024,5,KC,NO,0,0,0,0,0,0,0,0,0,0,2,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036638,Darrick Forrest,SAF,2024,5,WAS,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036642,Tedarrell Slaton,DT,2024,5,GB,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036643,K.J. Britt,LB,2024,5,TB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036653,Stone Forsythe,OT,2024,5,SEA,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036658,Isaiah McDuffie,LB,2024,5,GB,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036660,Trey Smith,G,2024,5,KC,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036677,Zayne Anderson,SAF,2024,5,GB,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036695,Naquan Jones,DT,2024,5,ARI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036704,Caleb Johnson,LB,2024,5,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036711,Charles Snowden,DE,2024,5,LV,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036716,Amen Ogbongbemiga,LB,2024,5,CHI,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036727,Adam Prentice,FB,2024,5,NO,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036802,Jon Rhattigan,LB,2024,5,CAR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036813,Christian Elliss,LB,2024,5,NE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036825,Feleipe Franks,TE,2024,5,CAR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036833,Ryan Neuzil,G,2024,5,ATL,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036843,Isaiahh Loudermilk,DE,2024,5,PIT,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036849,Tutu Atwell,WR,2024,5,LA,GB,0,0,0,0,0,0,1,7,0,0,6,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036854,Evan McPherson,K,2024,5,CIN,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0
00-0036870,Buddy Johnson,LB,2024,5,DAL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036871,Nate Hobbs,CB,2024,5,LV,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036874,Pat Surtain II,CB,2024,5,DEN,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036875,Rhamondre Stevenson,RB,2024,5,NE,MIA,0,0,0,0,0,0,12,89,1,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036876,Kylen Granson,TE,2024,5,IND,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036878,Janarius Robinson,DE,2024,5,LV,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036885,Tre Brown,CB,2024,5,SEA,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036887,Luke Farrell,TE,2024,5,JAX,IND,0,0,0,0,0,0,0,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036888,Damar Hamlin,SAF,2024,5,BUF,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036893,Najee Harris,RB,2024,5,PIT,DAL,0,0,0,0,0,0,14,42,0,0,2,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036894,Pat Freiermuth,TE,2024,5,PIT,DAL,0,0,0,0,0,0,0,0,0,0,3,3,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036900,Ja'Marr Chase,WR,2024,5,CIN,BAL,0,0,0,0,0,0,0,0,0,0,10,12,193,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036901,Eric Stokes,CB,2024,5,GB,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036902,Joseph Ossai,DE,2024,5,CIN,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036903,Bobby Brown III,DT,2024,5,LA,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036904,Robert Rochell,CB,2024,5,GB,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036906,Khalil Herbert,RB,2024,5,CHI,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036909,Khyiris Tonga,DT,2024,5,ARI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036914,Greg Rousseau,LB,2024,5,BUF,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036915,Jeremiah Owusu-Koramoah,LB,2024,5,CLE,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036922,Patrick Johnson,DE,2024,5,NYG,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036933,Zaven Collins,LB,2024,5,ARI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036937,Paulson Adebo,CB,2024,5,NO,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036940,Odafe Oweh,LB,2024,5,BAL,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036941,Andre Cisco,SAF,2024,5,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036942,Osa Odighizuwa,DT,2024,5,DAL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036944,Jaycee Horn,CB,2024,5,CAR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036945,Justin Fields,QB,2024,5,PIT,DAL,15,27,131,2,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036950,Avery Williams,RB,2024,5,ATL,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036952,Jonathon Cooper,LB,2024,5,DEN,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036961,Richie Grant,SAF,2024,5,ATL,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036962,Tre'von Moehrig,SAF,2024,5,LV,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036967,Joe Tryon-Shoyinka,DE,2024,5,TB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036970,Kyle Pitts,TE,2024,5,ATL,TB,0,0,0,0,0,0,0,0,0,0,7,8,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036971,Trevor Lawrence,QB,2024,5,JAX,IND,28,34,371,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036973,Travis Etienne,RB,2024,5,JAX,IND,0,0,0,0,0,0,6,17,0,0,6,7,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036976,Spencer Brown,OT,2024,5,BUF,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036980,Elijah Moore,WR,2024,5,CLE,WAS,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036982,Chauncey Golston,DE,2024,5,DAL,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036984,Trey Sermon,RB,2024,5,IND,JAX,0,0,0,0,0,0,10,38,1,0,6,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036987,Brandon Stephens,CB,2024,5,BAL,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036996,Greg Newsome II,CB,2024,5,CLE,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036997,Javonte Williams,RB,2024,5,DEN,LV,0,0,0,0,0,0,13,61,0,0,5,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0036998,Jevon Holland,SAF,2024,5,MIA,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037003,Chazz Surratt,LB,2024,5,NYJ,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037004,Hunter Long,TE,2024,5,LA,GB,0,0,0,0,0,0,0,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037005,Tommy Tremble,TE,2024,5,CAR,CHI,0,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037007,Patrick Jones II,LB,2024,5,MIN,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037010,Liam Eichenberg,OT,2024,5,MIA,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037034,Dee Alford,CB,2024,5,ATL,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037074,Quay Walker,LB,2024,5,GB,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037079,Riq Woolen,CB,2024,5,SEA,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037083,Kingsley Enagbare,LB,2024,5,GB,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037088,Doug Kramer,C,2024,5,CHI,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037091,Bo Melton,WR,2024,5,GB,LA,0,0,0,0,0,0,0,0,0,0,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037096,Elijah Hicks,SAF,2024,5,CHI,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037097,Trenton Gill,P,2024,5,TB,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037106,Jaylon Jones,DB,2024,5,CHI,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037109,Jack Sanborn,LB,2024,5,CHI,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037120,Tyler Goodson,RB,2024,5,IND,JAX,0,0,0,0,0,0,5,26,0,0,3,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037129,Josh Blackwell,CB,2024,5,CHI,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037141,Joey Blount,SAF,2024,5,ARI,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037155,Tony Adams,SAF,2024,5,NYJ,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037179,Jeremiah Moon,LB,2024,5,PIT,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037190,Sauce Gardner,CB,2024,5,NYJ,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037191,Trent McDuffie,CB,2024,5,KC,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037192,George Karlaftis,DE,2024,5,KC,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037193,Bryan Cook,SAF,2024,5,KC,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037195,Jaylen Watson,CB,2024,5,KC,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037198,Nazeeh Johnson,CB,2024,5,KC,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037203,LaBryan Ray,DT,2024,5,CAR,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037205,Brenden Schooler,SAF,2024,5,NE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037208,Jack Cochrane,LB,2024,5,KC,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037235,Travon Walker,DE,2024,5,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037237,Derek Stingley Jr.,CB,2024,5,HOU,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037238,Drake London,WR,2024,5,ATL,TB,0,0,0,0,0,0,0,0,0,0,12,13,154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037239,Chris Olave,WR,2024,5,NO,KC,0,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037244,Devin Lloyd,LB,2024,5,JAX,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037246,Jalen Pitre,SAF,2024,5,HOU,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037247,George Pickens,WR,2024,5,PIT,DAL,0,0,0,0,0,0,0,0,0,0,3,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037248,James Cook,RB,2024,5,BUF,HOU,0,0,0,0,0,0,20,82,1,0,2,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037249,Nik Bonitto,LB,2024,5,DEN,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037250,Martin Emerson,CB,2024,5,CLE,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00-0037253,Marcus Jones,CB,2024,5,NE,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
