season,internal_player_id,fantasypros_id,player_name,position,nfl_team,drafted,jugg_salary,jugg_owner,espn_salary_cap_value,espn_overall_rank,espn_position_rank,adp_espn,adp_yahoo,projected_points_jugg,prior_jugg_salary,player_pool_source
2024,nfl:gsis:00-0030506,11594,Travis Kelce,TE,KC,True,31,Brandon Martin,22,37,2,24.0,21.0,139.257,66,espn_and_jugg
2024,nfl:gsis:00-0030564,11606,DeAndre Hopkins,WR,BAL,False,,,2,98,48,117.0,126.0,118.809,12,espn
2024,nfl:gsis:00-0030565,11687,Geno Smith,QB,NYJ,False,,,0,219,26,190.0,208.0,283.159,,espn
2024,nfl:gsis:00-0030578,11613,Cordarrelle Patterson,RB,FA,False,,,0,249,78,,,31.998,2,espn
2024,nfl:gsis:00-0031203,13731,Cairo Santos,K,CHI,False,,,1,190,10,177.0,205.0,128.04,,espn
2024,nfl:gsis:00-0031235,12127,Odell Beckham Jr.,WR,NYG,False,,,0,227,83,,,52.697,1,espn
2024,nfl:gsis:00-0031236,12122,Brandin Cooks,WR,FA,True,1,Julius Berotte,1,152,68,182.0,162.0,104.424,4,espn_and_jugg
2024,nfl:gsis:00-0031280,12092,Derek Carr,QB,FA,False,,,0,268,29,222.0,,268.727,1,espn
2024,nfl:gsis:00-0031381,12123,Davante Adams,WR,LAR,True,31,Lee Krassner,30,27,16,23.0,20.0,151.023,44,espn_and_jugg
2024,nfl:gsis:00-0031408,12119,Mike Evans,WR,SF,True,26,Nate Corbett,36,19,10,21.0,22.0,161.704,9,espn_and_jugg
2024,nfl:gsis:00-0031544,13894,Amari Cooper,WR,FA,True,11,Joey Breeland,7,67,32,68.0,53.0,146.678,11,espn_and_jugg
2024,nfl:gsis:00-0031588,13981,Stefon Diggs,WR,WAS,True,14,Brad Beissner,15,47,26,42.0,49.0,142.173,45,espn_and_jugg
2024,nfl:gsis:00-0031687,14338,Raheem Mostert,RB,LV,True,5,Joey Breeland,3,87,28,86.0,63.0,155.123,3,espn_and_jugg
2024,nfl:gsis:00-0032211,13971,Tyler Lockett,WR,LV,False,,,2,109,51,132.0,163.0,106.084,3,espn
2024,nfl:gsis:00-0032726,15756,Ka'imi Fairbairn,K,HOU,True,1,Robbie Bagwell,1,186,6,138.0,127.0,131.88,1,espn_and_jugg
2024,nfl:gsis:00-0032764,15514,Derrick Henry,RB,BAL,True,51,Ken Moller,42,15,7,18.0,13.0,210.85,59,espn_and_jugg
2024,nfl:gsis:00-0032775,15665,Demarcus Robinson,WR,SF,False,,,0,161,70,,,84.547,,espn
2024,nfl:gsis:00-0033009,15547,Tyler Boyd,WR,FA,False,,,0,203,75,,,66.219,2,espn
2024,nfl:gsis:00-0033040,15802,Tyreek Hill,WR,FA,True,64,Ken Moller,54,5,2,4.0,2.0,215.772,59,espn_and_jugg
2024,nfl:gsis:00-0033045,15498,Ezekiel Elliott,RB,FA,True,2,Ken Moller,2,102,32,109.0,124.0,126.024,2,espn_and_jugg
2024,nfl:gsis:00-0033077,15600,Dak Prescott,QB,DAL,True,9,Phil Carr,8,61,8,58.0,64.0,336.554,5,espn_and_jugg
2024,nfl:gsis:00-0033090,15561,Hunter Henry,TE,NE,False,,,0,167,19,,215.0,75.506,1,espn
2024,nfl:gsis:00-0033106,15501,Jared Goff,QB,DET,True,1,Ken Moller,0,164,20,141.0,104.0,304.744,1,espn_and_jugg
2024,nfl:gsis:00-0033119,15642,Jacoby Brissett,QB,ARI,False,,,0,301,33,,,95.308,,espn
2024,nfl:gsis:00-0033280,16393,Christian McCaffrey,RB,SF,True,73,George Rodman,57,1,1,1.0,1.0,280.603,66,espn_and_jugg
2024,nfl:gsis:00-0033282,16434,Curtis Samuel,WR,FA,False,,,1,140,61,161.0,172.0,105.475,1,espn
2024,nfl:gsis:00-0033288,16499,George Kittle,TE,SF,True,9,Julius Berotte,10,56,4,50.0,51.0,123.009,15,espn_and_jugg
2024,nfl:gsis:00-0033293,16673,Aaron Jones Sr.,RB,MIN,True,10,George Rodman,5,76,23,62.0,54.0,160.62,24,espn_and_jugg
2024,nfl:gsis:00-0033303,16712,Harrison Butker,K,KC,True,3,Joey Breeland,1,181,1,90.0,86.0,138.77,1,espn_and_jugg
2024,nfl:gsis:00-0033307,17066,Kendrick Bourne,WR,ARI,False,,,0,204,76,,,66.799,,espn
2024,nfl:gsis:00-0033357,17115,Taysom Hill,TE,FA,False,,,2,112,13,148.0,181.0,39.297,,espn
2024,nfl:gsis:00-0033526,16423,Samaje Perine,RB,CIN,False,,,0,196,59,,,47.892,2,espn
2024,nfl:gsis:00-0033536,16377,Mike Williams,WR,FA,False,,,2,107,49,130.0,202.0,104.567,5,espn
2024,nfl:gsis:00-0033537,16398,Deshaun Watson,QB,CLE,False,,,1,133,17,152.0,185.0,301.229,5,espn
2024,nfl:gsis:00-0033553,16447,James Conner,RB,ARI,True,8,Robbie Bagwell,8,63,19,65.0,59.0,157.229,10,espn_and_jugg
2024,nfl:gsis:00-0033699,16483,Austin Ekeler,RB,FA,True,1,Brandon Martin,2,104,34,92.0,108.0,122.849,57,espn_and_jugg
2024,nfl:gsis:00-0033702,16910,Younghoe Koo,K,FA,True,2,George Rodman,0,191,11,160.0,153.0,146.93,1,espn_and_jugg
2024,nfl:gsis:00-0033787,16540,Jake Elliott,K,PHI,True,1,Brandon Martin,1,184,4,112.0,106.0,135.58,1,espn_and_jugg
2024,nfl:gsis:00-0033858,16460,Jonnu Smith,TE,FA,False,,,0,260,29,,139.0,58.087,,espn
2024,nfl:gsis:00-0033873,16413,Patrick Mahomes II,QB,KC,True,23,Nate Corbett,13,50,4,26.0,27.0,370.425,30,espn_and_jugg
2024,nfl:gsis:00-0033881,16411,Evan Engram,TE,DEN,True,6,Brad Beissner,2,100,9,54.0,71.0,103.027,5,espn_and_jugg
2024,nfl:gsis:00-0033885,16399,David Njoku,TE,LAC,True,6,Lee Krassner,5,74,7,82.0,89.0,107.595,3,espn_and_jugg
2024,nfl:gsis:00-0033891,16431,Zay Jones,WR,HOU,False,,,0,228,84,,,39.578,,espn
2024,nfl:gsis:00-0033895,16459,Gerald Everett,TE,FA,False,,,0,311,35,,,45.396,,espn
2024,nfl:gsis:00-0033897,16420,Joe Mixon,RB,FA,True,26,Brad Beissner,21,39,15,38.0,36.0,183.373,33,espn_and_jugg
2024,nfl:gsis:00-0033906,16421,Alvin Kamara,RB,NO,True,15,Lee Krassner,20,40,16,29.0,50.0,169.707,12,espn_and_jugg
2024,nfl:gsis:00-0033908,16433,Cooper Kupp,WR,SEA,True,35,Ken Moller,17,44,23,46.0,32.0,150.779,49,espn_and_jugg
2024,nfl:gsis:00-0033921,16406,Chris Godwin Jr.,WR,TB,True,1,George Rodman,6,68,33,69.0,87.0,133.018,2,espn_and_jugg
2024,nfl:gsis:00-0033925,16407,D'Onta Foreman,RB,FA,False,,,0,222,64,,,49.143,1,espn
2024,nfl:gsis:00-0033943,16439,Josh Reynolds,WR,FA,False,,,0,211,81,,,74.21,,espn
2024,nfl:gsis:00-0033948,16424,Jamaal Williams,RB,FA,False,,,0,212,60,,,70.66,1,espn
2024,nfl:gsis:00-0033955,16445,Jeremy McNichols,RB,WAS,False,,,0,278,85,,,17.238,,espn
2024,nfl:gsis:00-0034173,17575,Eddy Pineiro,K,SF,False,,,0,256,15,,,107.54,,espn
2024,nfl:gsis:00-0034184,17687,Gus Edwards,RB,FA,True,2,Nate Corbett,2,106,36,128.0,123.0,132.726,1,espn_and_jugg
2024,nfl:gsis:00-0034270,17598,Tyler Conklin,TE,DET,False,,,0,165,17,157.0,194.0,73.071,,espn
2024,nfl:gsis:00-0034348,17253,Courtland Sutton,WR,DEN,False,,,4,83,40,94.0,121.0,119.125,7,espn
2024,nfl:gsis:00-0034351,17270,Dallas Goedert,TE,PHI,True,1,Brandon Martin,2,111,12,111.0,111.0,92.211,7,espn_and_jugg
2024,nfl:gsis:00-0034383,17349,Dalton Schultz,TE,HOU,False,,,1,137,16,126.0,128.0,88.418,6,espn
2024,nfl:gsis:00-0034407,17530,Ray-Ray McCloud III,WR,CHI,False,,,0,231,87,,,59.61,,espn
2024,nfl:gsis:00-0034753,17269,Mark Andrews,TE,BAL,True,9,Lee Krassner,12,51,3,45.0,48.0,133.326,26,espn_and_jugg
2024,nfl:gsis:00-0034775,17268,Christian Kirk,WR,SF,True,1,Robbie Bagwell,6,71,36,83.0,82.0,131.518,3,espn_and_jugg
2024,nfl:gsis:00-0034777,17292,DJ Chark Jr.,WR,FA,False,,,0,201,73,,,83.627,2,espn
2024,nfl:gsis:00-0034791,17246,Nick Chubb,RB,FA,True,5,Ken Moller,2,115,39,118.0,101.0,118.566,57,espn_and_jugg
2024,nfl:gsis:00-0034796,17233,Lamar Jackson,QB,BAL,True,16,George Rodman,13,49,3,34.0,35.0,364.172,27,espn_and_jugg
2024,nfl:gsis:00-0034827,17265,DJ Moore,WR,BUF,True,26,Phil Carr,24,33,19,44.0,38.0,147.636,3,espn_and_jugg
2024,nfl:gsis:00-0034829,17272,Mike Gesicki,TE,CIN,False,,,0,290,31,264.0,,53.757,,espn
2024,nfl:gsis:00-0034830,17283,Hayden Hurst,TE,FA,False,,,0,217,26,,,56.03,1,espn
2024,nfl:gsis:00-0034837,17258,Calvin Ridley,WR,TEN,True,5,George Rodman,23,34,20,57.0,85.0,139.84,10,espn_and_jugg
2024,nfl:gsis:00-0034844,17240,Saquon Barkley,RB,PHI,True,46,Julius Berotte,50,10,5,10.0,12.0,217.841,52,espn_and_jugg
2024,nfl:gsis:00-0034855,17237,Baker Mayfield,QB,TB,False,,,0,218,25,173.0,147.0,293.945,2,espn
2024,nfl:gsis:00-0034857,17298,Josh Allen,QB,BUF,True,28,Brandon Martin,22,35,1,22.0,23.0,388.206,30,espn_and_jugg
2024,nfl:gsis:00-0034869,17236,Sam Darnold,QB,SEA,False,,,0,296,32,268.0,,265.891,,espn
2024,nfl:gsis:00-0034960,18598,Jakobi Meyers,WR,JAX,False,,,2,97,47,119.0,179.0,102.939,1,espn
2024,nfl:gsis:00-0034972,18621,Alexander Mattison,RB,FA,True,1,Julius Berotte,0,213,61,,,72.1,13,espn_and_jugg
2024,nfl:gsis:00-0034975,18256,Justice Hill,RB,BAL,False,,,0,240,69,,,43.996,,espn
2024,nfl:gsis:00-0035100,18557,Jake Browning,QB,TB,False,,,0,319,40,,,27.131,,espn
2024,nfl:gsis:00-0035216,18615,Diontae Johnson,WR,FA,True,1,Robbie Bagwell,10,55,31,79.0,90.0,124.836,6,espn_and_jugg
2024,nfl:gsis:00-0035228,18600,Kyler Murray,QB,MIN,True,15,Robbie Bagwell,3,91,9,73.0,55.0,325.021,12,espn_and_jugg
2024,nfl:gsis:00-0035229,18290,T.J. Hockenson,TE,MIN,False,,,1,135,14,122.0,158.0,73.588,13,espn
2024,nfl:gsis:00-0035243,18283,Miles Sanders,RB,FA,False,,,1,159,57,,,55.426,10,espn
2024,nfl:gsis:00-0035250,18280,Devin Singletary,RB,NYG,True,1,Brandon Martin,3,88,29,103.0,96.0,137.932,3,espn_and_jugg
2024,nfl:gsis:00-0035261,18705,Tony Pollard,RB,TEN,True,8,Nate Corbett,4,80,27,89.0,88.0,145.775,52,espn_and_jugg
2024,nfl:gsis:00-0035269,18545,Matt Gay,K,LV,True,1,Ken Moller,0,238,14,211.0,219.0,127.61,5,espn_and_jugg
2024,nfl:gsis:00-0035289,18562,Gardner Minshew II,QB,ARI,False,,,0,270,31,,,198.896,,espn
2024,nfl:gsis:00-0035291,18607,Trayveon Williams,RB,DET,False,,,0,266,82,,,19.803,,espn
2024,nfl:gsis:00-0035535,18706,Darius Slayton,WR,NYG,False,,,0,209,79,,,80.35,1,espn
2024,nfl:gsis:00-0035537,18406,Ty Johnson,RB,BUF,False,,,0,239,68,,,37.868,,espn
2024,nfl:gsis:00-0035628,19111,D'Ernest Johnson,RB,TEN,False,,,0,250,79,,,18.935,,espn
2024,nfl:gsis:00-0035640,18219,DK Metcalf,WR,PIT,True,19,Robbie Bagwell,34,21,12,37.0,37.0,154.239,15,espn_and_jugg
2024,nfl:gsis:00-0035644,17527,Noah Fant,TE,NO,False,,,0,216,25,,214.0,65.255,1,espn
2024,nfl:gsis:00-0035659,18466,Terry McLaurin,WR,WAS,True,1,Ken Moller,6,70,35,75.0,72.0,127.893,3,espn_and_jugg
2024,nfl:gsis:00-0035662,18226,Hollywood Brown,WR,PHI,True,2,Ken Moller,2,108,50,131.0,109.0,112.36,2,espn_and_jugg
2024,nfl:gsis:00-0035676,18218,A.J. Brown,WR,NE,True,44,Brandon Martin,48,11,6,11.0,10.0,178.545,46,espn_and_jugg
2024,nfl:gsis:00-0035685,18239,David Montgomery,RB,HOU,True,9,Brad Beissner,5,77,24,71.0,52.0,169.519,3,espn_and_jugg
2024,nfl:gsis:00-0035689,18631,Dawson Knox,TE,BUF,False,,,0,259,28,209.0,137.0,49.306,3,espn
2024,nfl:gsis:00-0035700,18269,Josh Jacobs,RB,GB,True,33,Brad Beissner,29,28,12,33.0,29.0,193.619,45,espn_and_jugg
2024,nfl:gsis:00-0035710,18232,Daniel Jones,QB,IND,False,,,0,199,23,,,262.164,1,espn
2024,nfl:gsis:00-0035719,18244,Deebo Samuel Sr.,WR,SF,True,28,Brad Beissner,35,20,11,36.0,28.0,164.987,25,espn_and_jugg
2024,nfl:gsis:00-0035806,19627,JaMycal Hasty,RB,NE,False,,,0,276,83,,,22.269,,espn
2024,nfl:gsis:00-0036040,19562,Juwan Johnson,TE,NO,False,,,0,168,20,,,69.928,,espn
2024,nfl:gsis:00-0036139,19647,Rico Dowdle,RB,PIT,True,1,Phil Carr,1,145,49,171.0,159.0,100.632,,espn_and_jugg
2024,nfl:gsis:00-0036158,19245,J.K. Dobbins,RB,DEN,True,7,Lee Krassner,2,114,38,124.0,169.0,108.248,14,espn_and_jugg
2024,nfl:gsis:00-0036162,19760,Tyler Bass,K,BUF,True,1,Julius Berotte,,,,207.0,160.0,128.51,2,jugg_exception
2024,nfl:gsis:00-0036196,19398,Gabe Davis,WR,FA,False,,,1,131,58,153.0,196.0,105.168,3,espn
2024,nfl:gsis:00-0036212,19198,Tua Tagovailoa,QB,ATL,False,,,0,163,19,125.0,102.0,299.753,,espn
2024,nfl:gsis:00-0036223,19217,Jonathan Taylor,RB,IND,True,53,Phil Carr,51,9,4,9.0,9.0,222.423,25,espn_and_jugg
2024,nfl:gsis:00-0036244,19372,Colby Parkinson,TE,LAR,False,,,0,289,30,,,42.801,,espn
2024,nfl:gsis:00-0036251,19263,Zack Moss,RB,FA,True,3,Joey Breeland,2,113,37,116.0,99.0,136.732,3,espn_and_jugg
2024,nfl:gsis:00-0036252,19278,Michael Pittman Jr.,WR,PIT,True,8,Lee Krassner,19,42,21,25.0,44.0,134.778,1,espn_and_jugg
2024,nfl:gsis:00-0036261,19252,Brandon Aiyuk,WR,SF,True,15,Brandon Martin,30,26,15,39.0,31.0,155.17,3,espn_and_jugg
2024,nfl:gsis:00-0036264,19246,Jordan Love,QB,GB,True,9,Brad Beissner,3,92,10,72.0,68.0,323.379,,espn_and_jugg
2024,nfl:gsis:00-0036275,19210,D'Andre Swift,RB,CHI,True,11,Julius Berotte,8,62,18,56.0,74.0,144.912,4,espn_and_jugg
2024,nfl:gsis:00-0036290,19229,Cole Kmet,TE,CHI,False,,,0,193,21,164.0,173.0,74.576,1,espn
2024,nfl:gsis:00-0036309,19810,Darnell Mooney,WR,NYG,False,,,1,127,54,142.0,,96.531,9,espn
2024,nfl:gsis:00-0036322,19236,Justin Jefferson,WR,MIN,True,49,Lee Krassner,52,8,5,8.0,7.0,187.898,61,espn_and_jugg
2024,nfl:gsis:00-0036328,19624,Antonio Gibson,RB,FA,False,,,1,146,50,168.0,170.0,94.755,3,espn
2024,nfl:gsis:00-0036355,18635,Justin Herbert,QB,LAC,False,,,2,119,14,127.0,146.0,302.877,15,espn
2024,nfl:gsis:00-0036358,19202,CeeDee Lamb,WR,DAL,True,55,Brandon Martin,55,4,1,3.0,3.0,216.32,44,espn_and_jugg
2024,nfl:gsis:00-0036360,19325,Clyde Edwards-Helaire,RB,FA,False,,,0,195,58,,,49.672,1,espn
2024,nfl:gsis:00-0036389,19275,Jalen Hurts,QB,PHI,True,29,Julius Berotte,21,38,2,27.0,33.0,384.325,29,espn_and_jugg
2024,nfl:gsis:00-0036407,19201,Jerry Jeudy,WR,CLE,False,,,1,125,52,134.0,190.0,110.481,3,espn
2024,nfl:gsis:00-0036410,19211,Tee Higgins,WR,CIN,True,16,Brad Beissner,18,43,22,59.0,65.0,146.463,24,espn_and_jugg
2024,nfl:gsis:00-0036442,19196,Joe Burrow,QB,CIN,True,3,Joey Breeland,9,60,7,52.0,58.0,334.514,18,espn_and_jugg
2024,nfl:gsis:00-0036550,19794,Rashod Bateman,WR,BAL,False,,,0,205,77,,,81.517,3,espn
2024,nfl:gsis:00-0036554,20130,Nico Collins,WR,HOU,True,28,Nate Corbett,33,22,13,30.0,34.0,159.761,,espn_and_jugg
2024,nfl:gsis:00-0036555,19792,Chuba Hubbard,RB,CAR,False,,,2,116,40,135.0,171.0,106.817,2,espn
2024,nfl:gsis:00-0036613,19790,Jaylen Waddle,WR,DEN,True,18,Phil Carr,15,46,25,51.0,40.0,148.318,26,espn_and_jugg
2024,nfl:gsis:00-0036854,23297,Evan McPherson,K,CIN,False,,,1,187,7,143.0,134.0,128.66,1,espn
2024,nfl:gsis:00-0036875,22726,Rhamondre Stevenson,RB,NE,True,6,Nate Corbett,7,64,20,61.0,62.0,152.195,13,espn_and_jugg
2024,nfl:gsis:00-0036876,22841,Kylen Granson,TE,TEN,False,,,0,293,34,,,45.742,,espn
2024,nfl:gsis:00-0036893,19302,Najee Harris,RB,NYG,True,7,Julius Berotte,7,65,21,74.0,69.0,157.514,24,espn_and_jugg
2024,nfl:gsis:00-0036894,20163,Pat Freiermuth,TE,PIT,False,,,1,136,15,133.0,156.0,81.156,,espn
2024,nfl:gsis:00-0036900,19788,Ja'Marr Chase,WR,CIN,True,47,Robbie Bagwell,53,6,3,7.0,6.0,189.142,57,espn_and_jugg
2024,nfl:gsis:00-0036906,22763,Khalil Herbert,RB,SF,False,,,1,153,51,196.0,180.0,95.066,3,espn
2024,nfl:gsis:00-0036912,19222,DeVonta Smith,WR,PHI,True,11,George Rodman,17,45,24,48.0,45.0,148.946,32,espn_and_jugg
2024,nfl:gsis:00-0036919,23310,Kenny Gainwell,RB,TB,False,,,0,223,65,,,53.075,,espn
2024,nfl:gsis:00-0036945,19781,Justin Fields,QB,KC,False,,,0,302,34,230.0,135.0,75.596,20,espn
2024,nfl:gsis:00-0036963,19799,Amon-Ra St. Brown,WR,DET,True,57,Julius Berotte,53,7,4,6.0,8.0,186.06,39,espn_and_jugg
2024,nfl:gsis:00-0036970,20164,Kyle Pitts Sr.,TE,ATL,True,8,Phil Carr,6,73,6,67.0,60.0,117.266,8,espn_and_jugg
2024,nfl:gsis:00-0036971,19780,Trevor Lawrence,QB,JAX,False,,,1,134,18,140.0,130.0,310.561,6,espn
2024,nfl:gsis:00-0036973,19231,Travis Etienne Jr.,RB,NO,True,41,George Rodman,32,24,10,17.0,19.0,192.05,33,espn_and_jugg
2024,nfl:gsis:00-0036984,19425,Trey Sermon,RB,ATL,False,,,0,243,72,,,39.804,2,espn
2024,nfl:gsis:00-0036988,22845,Joshua Palmer,WR,BUF,False,,,1,141,62,165.0,189.0,105.625,,espn
2024,nfl:gsis:00-0036997,22739,Javonte Williams,RB,DAL,True,8,Phil Carr,4,79,26,76.0,92.0,143.425,3,espn_and_jugg
2024,nfl:gsis:00-0037077,23045,Sam Howell,QB,DAL,False,,,0,316,37,,,38.347,,espn
2024,nfl:gsis:00-0037120,22976,Tyler Goodson,RB,ATL,False,,,0,265,81,,,25.744,,espn
2024,nfl:gsis:00-0037197,24333,Isiah Pacheco,RB,DET,True,39,Nate Corbett,38,17,9,15.0,18.0,191.921,6,espn_and_jugg
2024,nfl:gsis:00-0037224,23901,Cameron Dicker,K,LAC,True,1,Lee Krassner,1,189,9,159.0,216.0,131.46,1,espn_and_jugg
2024,nfl:gsis:00-0037228,24209,Jaylen Warren,RB,PIT,True,2,Phil Carr,3,90,31,91.0,98.0,131.164,,espn_and_jugg
2024,nfl:gsis:00-0037238,23163,Drake London,WR,ATL,True,25,Julius Berotte,26,31,17,32.0,25.0,154.613,3,espn_and_jugg
2024,nfl:gsis:00-0037239,20111,Chris Olave,WR,NO,True,29,George Rodman,37,18,9,19.0,26.0,158.114,36,espn_and_jugg
2024,nfl:gsis:00-0037240,23677,Jameson Williams,WR,DET,True,1,Ken Moller,1,126,53,139.0,141.0,113.849,,espn_and_jugg
2024,nfl:gsis:00-0037247,22963,George Pickens,WR,DAL,True,7,Joey Breeland,14,48,27,64.0,67.0,145.253,8,espn_and_jugg
2024,nfl:gsis:00-0037248,22958,James Cook III,RB,BUF,True,29,Lee Krassner,27,30,14,31.0,41.0,186.321,4,espn_and_jugg
2024,nfl:gsis:00-0037256,23891,Rachaad White,RB,WAS,True,18,Brandon Martin,31,25,11,28.0,39.0,181.18,10,espn_and_jugg
2024,nfl:gsis:00-0037258,22947,Dameon Pierce,RB,PHI,False,,,0,241,70,,,51.439,24,espn
2024,nfl:gsis:00-0037261,23748,Khalil Shakir,WR,BUF,True,1,Phil Carr,1,129,56,154.0,151.0,104.363,,espn_and_jugg
2024,nfl:gsis:00-0037263,24172,Tyler Allgeier,RB,ARI,False,,,1,123,44,144.0,197.0,100.13,,espn
2024,nfl:gsis:00-0037267,22921,Jerome Ford,RB,WAS,True,2,Robbie Bagwell,1,121,42,120.0,122.0,124.274,,espn_and_jugg
2024,nfl:gsis:00-0037276,19471,Ty Chandler,RB,NO,False,,,2,117,41,155.0,195.0,103.649,,espn
2024,nfl:gsis:00-0037525,22969,Jordan Mason,RB,MIN,True,1,George Rodman,1,154,52,186.0,154.0,77.659,,espn_and_jugg
2024,nfl:gsis:00-0037545,24687,Rashid Shaheed,WR,SEA,False,,,1,139,60,172.0,177.0,101.392,,espn
2024,nfl:gsis:00-0037666,23770,Jalen Tolbert,WR,MIA,False,,,0,208,78,,,64.243,,espn
2024,nfl:gsis:00-0037692,26068,Brandon Aubrey,K,DAL,True,4,Phil Carr,1,182,2,101.0,81.0,138.54,,espn_and_jugg
2024,nfl:gsis:00-0037740,23072,Garrett Wilson,WR,NYJ,True,47,Nate Corbett,46,12,7,12.0,11.0,167.91,47,espn_and_jugg
2024,nfl:gsis:00-0037744,22936,Trey McBride,TE,ARI,True,19,Robbie Bagwell,10,57,5,49.0,47.0,117.33,,espn_and_jugg
2024,nfl:gsis:00-0037746,20094,Brian Robinson Jr.,RB,ATL,True,7,Joey Breeland,4,78,25,77.0,94.0,141.429,4,espn_and_jugg
2024,nfl:gsis:00-0037809,23982,Chig Okonkwo,TE,WAS,False,,,0,166,18,181.0,210.0,66.526,,espn
2024,nfl:gsis:00-0037816,23794,Romeo Doubs,WR,NE,False,,,1,150,66,175.0,182.0,101.287,,espn
2024,nfl:gsis:00-0037834,19797,Brock Purdy,QB,SF,True,1,Brandon Martin,3,93,11,80.0,84.0,322.573,,espn_and_jugg
2024,nfl:gsis:00-0037838,23781,Isaiah Likely,TE,NYG,False,,,0,258,27,203.0,148.0,66.741,,espn
2024,nfl:gsis:00-0037840,23059,Kyren Williams,RB,LAR,True,56,Robbie Bagwell,43,14,6,16.0,16.0,204.607,,espn_and_jugg
2024,nfl:gsis:00-0038040,20095,Zamir White,RB,SF,True,6,George Rodman,7,66,22,70.0,73.0,158.536,,espn_and_jugg
2024,nfl:gsis:00-0038041,22718,Jake Ferguson,TE,DAL,True,3,George Rodman,2,101,10,81.0,76.0,108.073,1,espn_and_jugg
2024,nfl:gsis:00-0038117,22985,Wan'Dale Robinson,WR,TEN,False,,,0,202,74,,,80.989,,espn
2024,nfl:gsis:00-0038120,22982,Breece Hall,RB,NYJ,True,65,Phil Carr,55,3,3,5.0,4.0,234.834,7,espn_and_jugg
2024,nfl:gsis:00-0038124,23886,Christian Watson,WR,GB,True,3,Phil Carr,6,69,34,88.0,112.0,122.778,8,espn_and_jugg
2024,nfl:gsis:00-0038129,23181,Cade Otton,TE,TB,False,,,0,215,24,,217.0,70.705,,espn
2024,nfl:gsis:00-0038134,23021,Kenneth Walker III,RB,KC,True,20,Lee Krassner,28,29,13,43.0,43.0,181.131,22,espn_and_jugg
2024,nfl:gsis:00-0038393,24354,Dontayvion Wicks,WR,PHI,False,,,1,151,67,198.0,157.0,89.446,,espn
2024,nfl:gsis:00-0038396,23075,Eric Gray,RB,NYG,False,,,0,245,74,,,39.593,,espn
2024,nfl:gsis:00-0038454,25360,Keaton Mitchell,RB,LAC,False,,,0,214,62,,,42.159,,espn
2024,nfl:gsis:00-0038542,23133,Bijan Robinson,RB,ATL,True,64,Joey Breeland,56,2,2,2.0,5.0,232.843,62,espn_and_jugg
2024,nfl:gsis:00-0038543,23070,Jaxon Smith-Njigba,WR,SEA,True,4,Joey Breeland,4,84,41,84.0,114.0,113.541,1,espn_and_jugg
2024,nfl:gsis:00-0038544,23123,Quentin Johnston,WR,LAC,False,,,0,230,86,,,70.259,,espn
2024,nfl:gsis:00-0038551,24360,Kendre Miller,RB,NO,False,,,0,221,63,,,43.772,,espn
2024,nfl:gsis:00-0038555,22908,Tank Bigsby,RB,PHI,False,,,0,226,67,,,59.364,2,espn
2024,nfl:gsis:00-0038559,25333,Michael Wilson,WR,ARI,False,,,1,148,64,271.0,,86.832,,espn
2024,nfl:gsis:00-0038562,24009,Jake Moody,K,FA,False,,,1,188,8,146.0,119.0,127.93,,espn
2024,nfl:gsis:00-0038563,25337,Tre Tucker,WR,LV,False,,,1,160,69,,,61.474,,espn
2024,nfl:gsis:00-0038579,24330,Aidan O'Connell,QB,LV,False,,,0,310,35,,,81.394,,espn
2024,nfl:gsis:00-0038597,25324,Chase Brown,RB,CIN,True,1,George Rodman,2,103,33,114.0,117.0,127.277,,espn_and_jugg
2024,nfl:gsis:00-0038619,25335,Andrei Iosivas,WR,CIN,False,,,0,229,85,,,61.736,,espn
2024,nfl:gsis:00-0038621,25304,DeMario Douglas,WR,NE,False,,,1,128,55,166.0,,96.321,,espn
2024,nfl:gsis:00-0038622,22984,Deuce Vaughn,RB,FA,False,,,0,242,71,,,29.314,1,espn
2024,nfl:gsis:00-0038705,25654,Emari Demercado,RB,KC,False,,,0,251,80,,,31.672,,espn
2024,nfl:gsis:00-0038794,25876,Jaleel McLaughlin,RB,DEN,True,2,Brad Beissner,1,143,47,158.0,178.0,93.266,,espn_and_jugg
2024,nfl:gsis:00-0038797,25885,Emanuel Wilson,RB,SEA,False,,,0,248,77,,,37.762,,espn
2024,nfl:gsis:00-0038933,25247,Dalton Kincaid,TE,BUF,True,11,Joey Breeland,5,75,8,60.0,57.0,112.951,,espn_and_jugg
2024,nfl:gsis:00-0038938,25251,Jalin Hyatt,WR,NYG,False,,,0,162,71,,,68.61,,espn
2024,nfl:gsis:00-0038976,23080,Marvin Mims Jr.,WR,DEN,False,,,0,224,82,,,72.161,,espn
2024,nfl:gsis:00-0038977,25361,Tank Dell,WR,HOU,True,6,Joey Breeland,11,52,28,66.0,61.0,143.119,,espn_and_jugg
2024,nfl:gsis:00-0038994,23107,Jordan Addison,WR,MIN,False,,,4,85,42,106.0,120.0,117.862,2,espn
2024,nfl:gsis:00-0038996,25298,Tucker Kraft,TE,GB,False,,,0,206,22,,,48.867,,espn
2024,nfl:gsis:00-0038997,24706,Josh Downs,WR,IND,False,,,0,194,72,,188.0,81.894,,espn
2024,nfl:gsis:00-0039021,25322,Roschon Johnson,RB,CHI,False,,,0,246,75,,,51.53,,espn
