season,reason,fantasypros_id,name,position,team,ffa_candidates,action_needed,recommended_action
2023,unmatched,19113,Derrick Gore,RB,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,25918,Ellis Merriweather,RB,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,23190,Jake Funk,RB,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,24901,Bam Knight,RB,ARI,,no,None; FFA has no matching enrichment row
2023,unmatched,23933,Zander Horvath,RB,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,16707,Alex Armah Jr.,RB,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,20153,Mohamed Ibrahim,RB,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,18480,Qadree Ollison,RB,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,17514,Darrel Williams,RB,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,24047,Trestan Ebner,RB,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,16445,Jeremy McNichols,RB,WAS,,no,None; FFA has no matching enrichment row
2023,unmatched,15850,Dwayne Washington,RB,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,24080,Clint Ratkovich,RB,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,25667,Henry Pearson,RB,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,26083,Aaron Dykes,RB,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,17826,Tanner Hudson,TE,CIN,,no,None; FFA has no matching enrichment row
2023,unmatched,24561,Drew Ogletree,TE,IND,,no,None; FFA has no matching enrichment row
2023,unmatched,24240,Lucas Krull,TE,DEN,,no,None; FFA has no matching enrichment row
2023,unmatched,25349,Ben Sims,TE,MIA,,no,None; FFA has no matching enrichment row
2023,unmatched,16706,Eric Saubert,TE,SEA,,no,None; FFA has no matching enrichment row
2023,unmatched,14339,Eric Tomlinson,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19726,Sean McKeon,TE,IND,,no,None; FFA has no matching enrichment row
2023,unmatched,19698,Ben Ellefson,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,17143,Dan Arnold,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,16541,Mason Schreck,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,18921,Matt Sokol,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,25347,Zack Kuntz,TE,DAL,,no,None; FFA has no matching enrichment row
2023,unmatched,23251,Jacob Harris,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,18431,Kendall Blanton,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,17802,Kevin Rader,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19067,Parker Hesse,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,24778,Jake Tonges,TE,SF,,no,None; FFA has no matching enrichment row
2023,unmatched,19435,Devin Asiasi,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,25657,Blake Whiteheart,TE,CLE,,no,None; FFA has no matching enrichment row
2023,unmatched,25881,Nate Adkins,TE,DEN,,no,None; FFA has no matching enrichment row
2023,unmatched,24239,Nick Muse,TE,ATL,,no,None; FFA has no matching enrichment row
2023,unmatched,19706,Tyler Mabry,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,23255,Josh Pederson,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19563,Dalton Keene,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,24921,Tucker Fisk,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,16787,Anthony Firkser,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,18757,Stephen Carlson,TE,CHI,,no,None; FFA has no matching enrichment row
2023,unmatched,24886,Cole Fotheringham,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,25820,Travis Vokolek,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19688,Noah Togiai,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,25939,Princeton Fant,TE,DAL,,no,None; FFA has no matching enrichment row
2023,unmatched,22865,Matt Bushman,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,23386,Hunter Kampmoyer,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,25731,Brady Russell,TE,SEA,,no,None; FFA has no matching enrichment row
2023,unmatched,18591,Tyree Jackson,TE,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,15645,Nick Vannett,TE,SEA,,no,None; FFA has no matching enrichment row
2023,unmatched,24216,Tanner Conner,TE,NYG,,no,None; FFA has no matching enrichment row
2023,unmatched,24353,A.T. Perry,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,18876,Deonte Harty,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,25335,Andrei Iosivas,WR,CIN,,no,None; FFA has no matching enrichment row
2023,unmatched,25758,Xavier Gipson,WR,NYG,,no,None; FFA has no matching enrichment row
2023,unmatched,24049,Bo Melton,WR,GB,,no,None; FFA has no matching enrichment row
2023,unmatched,15706,Alex Erickson,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,9867,Julio Jones,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,18590,Lil'Jordan Humphrey,WR,DEN,,no,None; FFA has no matching enrichment row
2023,unmatched,22808,Cade Johnson,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,23305,Tre Nixon,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,18984,D.J. Montgomery,WR,IND,,no,None; FFA has no matching enrichment row
2023,unmatched,25332,Xavier Hutchinson,WR,HOU,,no,None; FFA has no matching enrichment row
2023,unmatched,16757,David Moore,WR,CAR,,no,None; FFA has no matching enrichment row
2023,unmatched,13976,Jamison Crowder,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,15688,Robbie Chosen,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,18714,Scotty Miller,WR,CHI,,no,None; FFA has no matching enrichment row
2023,unmatched,19901,Kendall Hinton,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,13979,Phillip Dorsett II,WR,LV,,no,None; FFA has no matching enrichment row
2023,unmatched,18933,Jason Moore Jr.,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,24554,Montrell Washington,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,22785,Dee Eskridge,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19587,Lynn Bowden Jr.,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19753,Kirk Merritt,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,18612,Preston Williams,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,24213,Kaylon Geiger Sr.,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19219,Jalen Reagor,WR,MIA,,no,None; FFA has no matching enrichment row
2023,unmatched,20133,Marquez Stevenson,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,11459,Cole Beasley,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19030,Darrius Shepherd,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,18634,Bryan Edwards,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19052,Tom Kennedy,WR,DET,,no,None; FFA has no matching enrichment row
2023,unmatched,18815,Trinity Benson,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,14151,Chris Conley,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,23196,Simi Fehoko,WR,ARI,,no,None; FFA has no matching enrichment row
2023,unmatched,18633,Tyler Johnson,WR,DAL,,no,None; FFA has no matching enrichment row
2023,unmatched,19468,Joe Reed,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19771,Isaiah Coulter,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,25468,Jalen Brooks,WR,ARI,,no,None; FFA has no matching enrichment row
2023,unmatched,17286,Antonio Callaway,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,18699,Juwann Winfree,WR,HOU,,no,None; FFA has no matching enrichment row
2023,unmatched,19344,Denzel Mims,WR,DAL,,no,None; FFA has no matching enrichment row
2023,unmatched,20127,Shi Smith,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,23395,Michael Strachan,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,25211,Daylen Baldwin,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19739,Cody White,WR,SEA,,no,None; FFA has no matching enrichment row
2023,unmatched,23893,Michael Woods II,WR,DEN,,no,None; FFA has no matching enrichment row
2023,unmatched,18902,Alex Bachman,WR,LAR,,no,None; FFA has no matching enrichment row
2023,unmatched,25821,Dontay Demus Jr.,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19505,Marquez Callaway,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19729,Freddie Swain,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,24234,Britain Covey,WR,PHI,,no,None; FFA has no matching enrichment row
2023,unmatched,15914,Mike Thomas,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,20125,Anthony Schwartz,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,23296,Jalen Camp,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,23778,Joseph Ngata,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,20118,Seth Williams,WR,LV,,no,None; FFA has no matching enrichment row
2023,unmatched,17130,Greg Ward,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,25604,Elijah Cooks,WR,CAR,,no,None; FFA has no matching enrichment row
2023,unmatched,18168,Malik Turner,WR,SF,,no,None; FFA has no matching enrichment row
2023,unmatched,19891,Kristian Wilkerson,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,23366,Blake Proehl,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,24839,Kendric Pryor,WR,CIN,,no,None; FFA has no matching enrichment row
2023,unmatched,13975,Breshad Perriman,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,24857,Dennis Houston,WR,TB,,no,None; FFA has no matching enrichment row
2023,unmatched,16918,Marcus Kemp,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19674,Tyrie Cleveland,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,12904,Willie Snead IV,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,18540,Keelan Doss,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,18962,Steven Sims Jr.,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,20112,Dez Fitzpatrick,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19672,Trishton Jackson,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19534,Tarik Black,WR,DET,,no,None; FFA has no matching enrichment row
2023,unmatched,20124,Reggie Roberson Jr.,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,22882,Frank Darby,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,23423,DJ Turner,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,25559,Terrell Bynum,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,15495,Laquon Treadwell,WR,IND,,no,None; FFA has no matching enrichment row
2023,unmatched,22798,Austin Watkins Jr.,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,25912,Dylan Drummond,WR,ATL,,no,None; FFA has no matching enrichment row
2023,unmatched,23270,Racey McMath,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,18856,Malik Taylor,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,24029,Tay Martin,WR,DET,,no,None; FFA has no matching enrichment row
2023,unmatched,18289,Collin Johnson,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,25857,Ryan Miller,WR,NYG,,no,None; FFA has no matching enrichment row
2023,unmatched,23260,Austin Trammell,WR,JAC,,no,None; FFA has no matching enrichment row
2023,unmatched,19359,James Proche II,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19486,Easop Winston Jr.,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,24877,Ethan Fernea,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,19704,Mason Kinsey,WR,TEN,,no,None; FFA has no matching enrichment row
2023,unmatched,25952,Lucky Jackson,WR,DET,,no,None; FFA has no matching enrichment row
2023,unmatched,24370,Mitch Tinsley,WR,CIN,,no,None; FFA has no matching enrichment row
2023,unmatched,20056,Dan Chisena,WR,CAR,,no,None; FFA has no matching enrichment row
2023,unmatched,18624,Stanley Morgan Jr.,WR,FA,,no,None; FFA has no matching enrichment row
2023,unmatched,24837,Kwamie Lassiter II,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,24332,Hendon Hooker,QB,TEN,,no,None; FFA has no matching enrichment row
2024,unmatched,11174,Ryan Tannehill,QB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,24073,Jaren Hall,QB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,25226,Michael Pratt,QB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,25377,Jordan Travis,QB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,25967,Joe Milton III,QB,DAL,,no,None; FFA has no matching enrichment row
2024,unmatched,17869,Kyle Allen,QB,BUF,,no,None; FFA has no matching enrichment row
2024,unmatched,20073,Sean Clifford,QB,CIN,,no,None; FFA has no matching enrichment row
2024,unmatched,24027,Bailey Zappe,QB,NYJ,,no,None; FFA has no matching enrichment row
2024,unmatched,16419,C.J. Beathard,QB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,24340,Sam Hartman,QB,WAS,,no,None; FFA has no matching enrichment row
2024,unmatched,24740,Tanner McKee,QB,PHI,,no,None; FFA has no matching enrichment row
2024,unmatched,24698,Devin Leary,QB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,25265,DeWayne McBride,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,25770,Deneric Prince,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,23143,Isaiah Spiller,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,26226,Dillon Johnson,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,17058,Matt Breida,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,18026,Jeff Wilson Jr.,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,17245,Royce Freeman,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,25644,Carlos Washington Jr.,RB,MIA,,no,None; FFA has no matching enrichment row
2024,unmatched,26309,Sione Vaki,RB,DET,,no,None; FFA has no matching enrichment row
2024,unmatched,24205,Malik Davis,RB,DAL,,no,None; FFA has no matching enrichment row
2024,unmatched,26330,Emani Bailey,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,23249,Kene Nwangwu,RB,NYJ,,no,None; FFA has no matching enrichment row
2024,unmatched,17297,Nyheim Miller-Hines,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,22896,Keilan Robinson,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,23122,Zach Evans,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,23162,Keaontay Ingram,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,25558,Elijah Dotson,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,17251,Myles Gaskin,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,19333,La'Mical Perine,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,11410,Brandon Bolden,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,22948,Jashaun Corbin,RB,DAL,,no,None; FFA has no matching enrichment row
2024,unmatched,22992,Tyrion Davis-Price,RB,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,18610,Irv Smith Jr.,TE,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,24561,Drew Ogletree,TE,IND,,no,None; FFA has no matching enrichment row
2024,unmatched,23193,Jack Stoll,TE,CLE,,no,None; FFA has no matching enrichment row
2024,unmatched,24331,Cameron Latu,TE,PHI,,no,None; FFA has no matching enrichment row
2024,unmatched,26439,Messiah Swinson,TE,GB,,no,None; FFA has no matching enrichment row
2024,unmatched,26437,Brenden Bates,TE,CLE,,no,None; FFA has no matching enrichment row
2024,unmatched,14084,C.J. Uzomah,TE,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,19067,Parker Hesse,TE,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,22807,Tre' McKitty,TE,WAS,,no,None; FFA has no matching enrichment row
2024,unmatched,18690,Zach Gentry,TE,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,13979,Phillip Dorsett II,WR,LV,,no,None; FFA has no matching enrichment row
2024,unmatched,15706,Alex Erickson,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,20119,Kadarius Toney,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,23017,Cornelius Johnson,WR,BAL,,no,None; FFA has no matching enrichment row
2024,unmatched,26162,Jamari Thrash,WR,CLE,,no,None; FFA has no matching enrichment row
2024,unmatched,25466,Antoine Green,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,26342,Marcus Rosemy-Jacksaint,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,24233,Brandon Johnson,WR,LV,,no,None; FFA has no matching enrichment row
2024,unmatched,19267,KJ Hamler,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,25772,Nikko Remigio,WR,KC,,no,None; FFA has no matching enrichment row
2024,unmatched,19715,Quez Watkins,WR,PHI,,no,None; FFA has no matching enrichment row
2024,unmatched,23893,Michael Woods II,WR,DEN,,no,None; FFA has no matching enrichment row
2024,unmatched,26411,Tejhaun Palmer,WR,NE,,no,None; FFA has no matching enrichment row
2024,unmatched,12126,Allen Robinson II,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,16604,Isaiah McKenzie,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,17606,Russell Gage Jr.,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,22843,Ben Skowronek,WR,PIT,,no,None; FFA has no matching enrichment row
2024,unmatched,9867,Julio Jones,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,19798,Justyn Ross,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,24178,Danny Gray,WR,PHI,,no,None; FFA has no matching enrichment row
2024,unmatched,17307,Equanimeous St. Brown,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,24134,Deven Thompkins,WR,LV,,no,None; FFA has no matching enrichment row
2024,unmatched,20116,Ihmir Smith-Marsette,WR,ARI,,no,None; FFA has no matching enrichment row
2024,unmatched,26213,Brenden Rice,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,26546,Mason Tipton,WR,NO,,no,None; FFA has no matching enrichment row
2024,unmatched,23313,Kawaan Baker,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,26404,Anthony Gould,WR,IND,,no,None; FFA has no matching enrichment row
2024,unmatched,18876,Deonte Harty,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,14222,Damiere Byrd,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,18714,Scotty Miller,WR,CHI,,no,None; FFA has no matching enrichment row
2024,unmatched,19486,Easop Winston Jr.,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,23242,Terrace Marshall Jr.,WR,MIA,,no,None; FFA has no matching enrichment row
2024,unmatched,19690,Austin Mack,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,25218,Josh Ali,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,22785,Dee Eskridge,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,19674,Tyrie Cleveland,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,24904,Irv Charles,WR,SEA,,no,None; FFA has no matching enrichment row
2024,unmatched,26377,Jha'Quan Jackson,WR,HOU,,no,None; FFA has no matching enrichment row
2024,unmatched,23896,Kyle Philips,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,24837,Kwamie Lassiter II,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,20118,Seth Williams,WR,LV,,no,None; FFA has no matching enrichment row
2024,unmatched,25520,Cephus Johnson III,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,24796,Raleigh Webb,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,18016,Cam Sims,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,19505,Marquez Callaway,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,23296,Jalen Camp,WR,FA,,no,None; FFA has no matching enrichment row
2024,unmatched,18791,Jeff Smith,WR,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,27291,Andy Borregales,K,NE,,no,None; FFA has no matching enrichment row
2025,unmatched,25465,Anders Carlson,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18689,Austin Seibert,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,26581,Brayden Narveson,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,12378,Brett Maher,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24549,Cade York,K,NYJ,,no,None; FFA has no matching enrichment row
2025,unmatched,27497,Caden Davis,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24588,Caleb Shudak,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,25618,Christopher Dunn,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17575,Eddy Pineiro,K,SF,,no,None; FFA has no matching enrichment row
2025,unmatched,17647,Greg Joseph,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,26638,Harrison Mevis,K,LAR,,no,None; FFA has no matching enrichment row
2025,unmatched,24620,James McCourt,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24867,Jonathan Garibay,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,26940,Jude McAtamney,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,11465,Justin Tucker,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,25222,Lucas Havrisik,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,9433,Mason Crosby,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19766,Matt Ammendola,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17693,Michael Badgley,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,23983,Nick Sciba,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24681,Parker Romo,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,11339,Randy Bullock,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,25616,Tanner Brown,K,NO,,no,None; FFA has no matching enrichment row
2025,unmatched,16548,Zane Gonzalez,K,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24332,Hendon Hooker,QB,TEN,,no,None; FFA has no matching enrichment row
2025,unmatched,23680,Quinn Ewers,QB,MIA,,no,None; FFA has no matching enrichment row
2025,unmatched,12091,AJ McCarron,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24113,Anthony Brown Jr.,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24027,Bailey Zappe,QB,NYJ,,no,None; FFA has no matching enrichment row
2025,unmatched,19827,Ben DiNucci,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,9858,Blaine Gabbert,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18323,Brett Rypien,QB,HOU,,no,None; FFA has no matching enrichment row
2025,unmatched,9078,Brian Hoyer,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,16419,C.J. Beathard,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,27289,Cam Miller,QB,MIA,,no,None; FFA has no matching enrichment row
2025,unmatched,23042,Carson Strong,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24575,Chris Oladokun,QB,KC,,no,None; FFA has no matching enrichment row
2025,unmatched,25227,Clayton Tune,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,20080,Desmond Ridder,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24698,Devin Leary,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,20086,Dorian Thompson-Robinson,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,18446,Easton Stick,QB,IND,,no,None; FFA has no matching enrichment row
2025,unmatched,20159,Ian Book,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19243,Jake Fromm,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24728,Jake Haener,QB,NYG,,no,None; FFA has no matching enrichment row
2025,unmatched,24073,Jaren Hall,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,15615,Jeff Driskel,QB,WAS,,no,None; FFA has no matching enrichment row
2025,unmatched,18185,John Wolford,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,25377,Jordan Travis,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,27129,Kurtis Rourke,QB,SF,,no,None; FFA has no matching enrichment row
2025,unmatched,23066,Kyle McCord,QB,GB,,no,None; FFA has no matching enrichment row
2025,unmatched,19800,Kyle Trask,QB,CAR,,no,None; FFA has no matching enrichment row
2025,unmatched,17239,Logan Woodside,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,11686,Matt Barkley,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,23028,Matt Corral,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,23121,Max Duggan,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,25226,Michael Pratt,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17447,Mike White,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,16414,Nathan Peterman,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,25319,Nathan Rourke,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,16841,P.J. Walker,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,25373,Riley Leonard,QB,IND,,no,None; FFA has no matching enrichment row
2025,unmatched,11872,Ryan Griffin,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,11174,Ryan Tannehill,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19803,Sam Ehlinger,QB,DEN,,no,None; FFA has no matching enrichment row
2025,unmatched,20073,Sean Clifford,QB,CIN,,no,None; FFA has no matching enrichment row
2025,unmatched,19376,Shane Buechele,QB,BUF,,no,None; FFA has no matching enrichment row
2025,unmatched,24170,Skylar Thompson,QB,BAL,,no,None; FFA has no matching enrichment row
2025,unmatched,23927,Stetson Bennett IV,QB,LAR,,no,None; FFA has no matching enrichment row
2025,unmatched,13932,Taylor Heinicke,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,17801,Tim Boyle,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,25746,Tommy DeVito,QB,NE,,no,None; FFA has no matching enrichment row
2025,unmatched,14142,Trevor Siemian,QB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,19297,Tyler Huntley,QB,BAL,,no,None; FFA has no matching enrichment row
2025,unmatched,22763,Khalil Herbert,RB,SF,,no,None; FFA has no matching enrichment row
2025,unmatched,24351,Raheim Sanders,RB,CLE,,no,None; FFA has no matching enrichment row
2025,unmatched,26964,Terrell Jennings,RB,FA,,no,None; FFA has no matching enrichment row
2025,unmatched,24901,Bam Knight,RB,ARI,,no,None; FFA has no matching enrichment row
